City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
324,Nianzishan,47.52,122.88,30.02,72,69,4.03,CN,11/4/2020 9:58
325,Deputatskiy,69.3,139.9,-18.58,85,0,1.88,RU,11/4/2020 9:58
326,Quatre Cocos,-20.21,57.76,78.8,50,75,13.87,MU,11/4/2020 9:58
327,San Antonio,29.42,-98.49,52,87,1,3.36,US,11/4/2020 9:55
328,Dongning,44.06,131.12,30.24,72,0,8.63,CN,11/4/2020 9:58
329,Yeppoon,-23.13,150.73,73.4,64,0,8.05,AU,11/4/2020 9:58
330,Nan,18.83,100.67,84.2,62,75,4.7,TH,11/4/2020 9:58
331,Abatskoye,56.29,70.46,37.08,76,71,16.51,RU,11/4/2020 9:58
332,Mount Forest,43.98,-80.72,46.99,70,0,9.17,CA,11/4/2020 9:58
333,San Luis,-33.3,-66.34,68.18,33,86,16.51,AR,11/4/2020 9:58
334,Vila Velha,-20.33,-40.29,68,88,75,3.33,BR,11/4/2020 9:58
335,Khash,28.22,61.22,78.87,14,0,5.82,IR,11/4/2020 9:58
336,Dohar,23.59,90.15,89.6,55,20,9.17,BD,11/4/2020 9:58
337,Zhangye,38.93,100.45,48.88,39,92,3.49,CN,11/4/2020 9:58
338,Heilbron,-27.28,27.97,75.45,44,92,9.78,ZA,11/4/2020 9:58
339,Dehloran,32.69,47.27,87.87,14,0,7.02,IR,11/4/2020 9:58
340,Iracoubo,5.48,-53.2,77.77,89,100,8.1,GF,11/4/2020 9:58
341,Kamsack,51.57,-101.9,32,73,40,4.7,CA,11/4/2020 9:58
342,Chokurdakh,70.63,147.92,-17.18,79,0,1.5,RU,11/4/2020 9:58
343,Thunder Bay,48.4,-89.32,26.6,100,5,4.7,CA,11/4/2020 9:58
344,Gubkinskiy,64.43,76.5,31.91,99,100,14.94,RU,11/4/2020 9:58
345,Gebre Guracha,9.8,38.4,69.31,36,0,3.42,ET,11/4/2020 9:58
346,Surt,31.21,16.59,71.87,51,13,5.01,LY,11/4/2020 9:58
347,Butterworth,5.4,100.36,84.2,79,20,5.82,MY,11/4/2020 9:58
348,Kyabe,9.45,18.94,94.95,29,84,8.59,TD,11/4/2020 9:58
349,Camargo,27.67,-105.17,52.29,55,0,1.68,MX,11/4/2020 9:58
350,Marakkanam,12.2,79.95,84.76,70,68,11.9,IN,11/4/2020 9:58
351,Barranquilla,10.96,-74.8,77,94,0,3.36,CO,11/4/2020 9:58
352,Sitka,57.05,-135.33,35.6,93,90,8.05,US,11/4/2020 9:57
353,Parana,-31.73,-60.52,64,72,0,4,AR,11/4/2020 9:58
354,Algeciras,36.13,-5.45,64.4,82,75,10.29,ES,11/4/2020 9:58
355,Palu,-0.89,119.87,79.11,79,81,0.92,ID,11/4/2020 9:58
356,Lianran,24.92,102.48,63,93,40,11.18,CN,11/4/2020 9:58
357,Port Macquarie,-31.43,152.92,62.01,80,72,8.72,AU,11/4/2020 9:58
358,Ancud,-41.87,-73.82,48,87,20,9.17,CL,11/4/2020 9:58
359,Itaituba,-4.28,-55.98,75.87,86,85,1.83,BR,11/4/2020 9:58
360,Turukhansk,65.82,87.98,10.81,96,99,5.46,RU,11/4/2020 9:58
361,Coihaique,-45.58,-72.07,48.2,93,40,6.93,CL,11/4/2020 9:58
362,Trat,12.5,102.5,86,66,20,8.05,TH,11/4/2020 9:58
363,Bafoulabe,13.81,-10.83,91.89,20,0,5.21,ML,11/4/2020 9:58
364,Gambiran,-6.8,111.5,82.94,74,77,5.68,ID,11/4/2020 9:58
365,Nyagan,62.14,65.39,39.61,82,75,13.47,RU,11/4/2020 9:58
366,Sri Aman,1.24,111.46,82.4,83,40,5.82,MY,11/4/2020 9:58
367,Bandarbeyla,9.49,50.81,79.79,63,1,19.06,SO,11/4/2020 9:58
368,Bam,29.11,58.36,81.21,13,0,10.47,IR,11/4/2020 9:58
369,Funtua,11.52,7.31,84.58,24,35,17.76,NG,11/4/2020 9:58
370,Vire,48.92,-0.83,46.4,81,0,2.24,FR,11/4/2020 9:58
371,Taman,45.21,36.72,55.4,71,40,20.13,RU,11/4/2020 9:58
372,Sangar,63.92,127.47,-5.48,91,44,5.93,RU,11/4/2020 9:58
373,Ipora,-16.44,-51.12,70.21,62,22,4.38,BR,11/4/2020 9:58
374,East London,-33.02,27.91,73.4,78,75,10.29,ZA,11/4/2020 9:58
375,Nioki,-2.72,17.68,94.59,44,46,2.26,CD,11/4/2020 9:58
376,Port Augusta,-32.5,137.77,59,77,75,23.04,AU,11/4/2020 9:58
377,Grindavik,63.84,-22.43,46.4,100,75,20.8,IS,11/4/2020 9:58
378,Tacuarembo,-31.73,-55.98,49.84,90,4,8.66,UY,11/4/2020 9:58
379,Batemans Bay,-35.72,150.18,68.43,70,98,9.19,AU,11/4/2020 9:58
380,Mecca,21.43,39.83,91.24,34,0,6.38,SA,11/4/2020 9:54
381,Pemangkat,1.17,108.97,81.36,77,100,7.76,ID,11/4/2020 9:58
382,Kavaratti,10.57,72.64,83.05,70,1,5.39,IN,11/4/2020 9:59
383,Bahia Blanca,-38.72,-62.27,64.4,61,72,15.73,AR,11/4/2020 9:59
384,Ayorou,14.73,0.92,93.43,15,100,16.51,NE,11/4/2020 9:59
385,Naze,28.37,129.48,68,56,75,17.22,JP,11/4/2020 9:59
386,Maniitsoq,65.42,-52.9,33.53,88,100,40.96,GL,11/4/2020 9:59
387,Benguela,-12.58,13.41,80.6,74,40,11.41,AO,11/4/2020 9:59
388,Kango,0.19,10.1,81.64,79,90,0.81,GA,11/4/2020 9:59
389,Burla,21.5,83.87,89.6,33,0,1.12,IN,11/4/2020 9:59
390,Araguacu,-12.93,-49.83,72.61,94,100,6.58,BR,11/4/2020 9:59
391,Tigil,57.8,158.67,30.81,99,100,1.03,RU,11/4/2020 9:59
392,Manakara,-22.13,48.02,78.94,59,22,14.27,MG,11/4/2020 9:59
393,Cherepovets,59.13,37.9,46.4,87,90,6.71,RU,11/4/2020 9:59
394,Oktyabrskoye,43.06,44.74,60.8,44,3,2.24,RU,11/4/2020 9:59
395,Aykhal,66,111.5,-2.2,84,0,4.47,RU,11/4/2020 9:59
396,Nishihara,26.18,127.76,71.6,46,75,16.11,JP,11/4/2020 9:59
397,Miraflores,19.22,-98.81,44.6,87,5,4.7,MX,11/4/2020 9:59
398,Carlyle,38.61,-89.37,51.01,79,0,1.01,US,11/4/2020 9:56
399,Vanimo,-2.67,141.3,82.31,80,99,12.28,PG,11/4/2020 9:59
400,Matara,5.95,80.54,84.22,74,18,9.75,LK,11/4/2020 9:59
401,Jinji,23.23,110.83,71.55,61,54,4.29,CN,11/4/2020 9:59
402,Viransehir,37.24,39.76,69.85,45,100,13.51,TR,11/4/2020 9:59
403,Henties Bay,-22.12,14.28,64.99,79,8,11.05,NA,11/4/2020 9:59
404,Kalabo,-14.97,22.68,89.96,36,94,2.82,ZM,11/4/2020 9:59
405,Ibra,22.69,58.53,91.11,10,0,8.46,OM,11/4/2020 9:59
406,Qaqortoq,60.72,-46.03,33.8,69,99,20.8,GL,11/4/2020 9:59
407,Zhangjiakou,40.81,114.88,42.62,54,0,1.1,CN,11/4/2020 9:59
408,Nouakchott,18.09,-15.98,78.8,21,0,6.93,MR,11/4/2020 9:59
409,Evensk,61.95,159.23,31.93,98,100,15.99,RU,11/4/2020 9:59
410,Posadas,-27.37,-55.9,62.6,67,0,8.05,AR,11/4/2020 9:58
411,Wanning,18.8,110.4,73.85,79,100,16.26,CN,11/4/2020 9:59
412,Marrakesh,31.63,-8.01,64.4,82,75,5.82,MA,11/4/2020 9:55
413,Rock Sound,24.9,-76.2,77.94,79,100,30.47,BS,11/4/2020 9:55
414,Linxia,35.6,103.21,47.03,54,100,1.45,CN,11/4/2020 9:59
415,Sorong,-0.88,131.25,80.55,84,99,8.97,ID,11/4/2020 9:59
416,Ahuimanu,21.44,-157.84,80.6,83,90,8.05,US,11/4/2020 9:59
417,Namtsy,62.72,129.67,1.4,84,0,6.71,RU,11/4/2020 9:59
418,Hunchun,42.87,130.36,32.65,68,0,4.92,CN,11/4/2020 9:59
419,Camana,-16.62,-72.71,61.18,80,64,8.86,PE,11/4/2020 9:59
420,Aasiaat,68.71,-52.87,33.35,90,100,35.16,GL,11/4/2020 9:59
421,Ginir,7.13,40.7,71.98,49,29,7.49,ET,11/4/2020 9:59
422,Yankton,42.87,-97.4,48,80,1,3.36,US,11/4/2020 9:59
423,Labrea,-7.26,-64.8,73.15,96,100,1.16,BR,11/4/2020 9:59
424,Flagstaff,35.2,-111.65,55.99,57,1,2.57,US,11/4/2020 9:58
425,La Paz,-16.5,-68.15,30.2,92,40,5.82,BO,11/4/2020 9:59
426,Marsa Matruh,31.35,27.25,68,77,75,18.34,EG,11/4/2020 9:59
427,Cavalcante,-13.8,-47.46,68.41,88,100,2.8,BR,11/4/2020 9:59
428,Molina,-35.12,-71.28,53.6,71,90,6.93,CL,11/4/2020 9:59
429,Loralai,30.37,68.6,75.45,13,0,8.79,PK,11/4/2020 9:59
430,Ryotsu,38.08,138.43,48.2,87,75,14.99,JP,11/4/2020 9:59
431,Putatan,5.93,116.06,84.2,83,20,3.36,MY,11/4/2020 9:59
432,Baherden,38.44,57.43,75.85,15,0,14.74,TM,11/4/2020 9:59
433,Borba,-4.39,-59.59,75.81,88,94,1.45,BR,11/4/2020 9:59
434,Cururupu,-1.83,-44.87,80.6,78,100,5.55,BR,11/4/2020 9:59
435,Apple Valley,34.5,-117.19,55,40,0,4,US,11/4/2020 9:55
436,Homer,59.64,-151.55,23,47,1,5.82,US,11/4/2020 9:59
437,Valdivia,-39.81,-73.25,53.6,93,40,9.17,CL,11/4/2020 9:59
438,Half Moon Bay,37.46,-122.43,55.4,93,90,4.7,US,11/4/2020 9:59
439,Mindelo,16.89,-24.98,78.8,65,75,24.16,CV,11/4/2020 9:59
440,Darhan,49.49,105.92,31.03,87,98,4.23,MN,11/4/2020 9:59
441,Ardakan,32.31,54.02,77,11,0,2.24,IR,11/4/2020 9:59
442,Arlit,18.74,7.39,84.38,14,100,3.78,NE,11/4/2020 9:59
443,Leningradskiy,69.38,178.42,2.46,83,0,7.11,RU,11/4/2020 9:59
444,Mayor Pablo Lagerenza,-19.93,-60.77,69.21,43,0,1.86,PY,11/4/2020 9:59
445,Ostersund,63.18,14.64,41,69,0,6.93,SE,11/4/2020 9:59
446,Bani,18.28,-70.33,75.99,89,98,1.99,DO,11/4/2020 9:59
447,Dalvik,65.97,-18.53,55.4,50,75,20.8,IS,11/4/2020 9:59
448,Nioro,13.35,-15.75,86.54,50,0,6.38,GM,11/4/2020 9:59
449,Souris,49.62,-100.26,43,85,5,5.82,CA,11/4/2020 9:59
450,Sovetskiy,61.36,63.58,37.53,79,90,10.07,RU,11/4/2020 9:59
451,Ormond Beach,29.29,-81.06,59,93,40,9.24,US,11/4/2020 9:59
452,Goedereede,51.82,3.98,53.01,71,74,1.01,NL,11/4/2020 9:59
453,Caramay,10.18,119.24,81.23,81,100,6.22,PH,11/4/2020 9:59
454,Inirida,3.87,-67.92,72.93,98,100,1.68,CO,11/4/2020 9:59
455,Jieshi,22.81,115.83,77,64,1,21.9,CN,11/4/2020 9:59
456,Bilma,18.69,12.92,84.34,15,0,9.91,NE,11/4/2020 9:59
457,Haimen,23.19,116.61,73.4,53,0,11.18,CN,11/4/2020 9:59
458,Bundibugyo,0.74,30.04,87.75,46,86,5.08,UG,11/4/2020 9:59
459,Port-Gentil,-0.72,8.78,80.6,88,40,12.75,GA,11/4/2020 9:59
460,Nago,26.59,127.98,69.8,60,75,13.87,JP,11/4/2020 9:59
461,Mineiros,-17.57,-52.55,66.2,60,0,3.53,BR,11/4/2020 9:59
462,Aguimes,27.91,-15.45,73.4,73,40,19.46,ES,11/4/2020 9:59
463,Pangai,-19.8,-174.35,76.03,80,73,25.08,TO,11/4/2020 9:59
464,Bend,44.06,-121.32,57.2,41,1,16.11,US,11/4/2020 9:55
465,Halifax,44.65,-63.57,26.6,68,0,8.05,CA,11/4/2020 9:56
466,Deer Lake,49.17,-57.43,26.6,58,75,8.05,CA,11/4/2020 9:55
467,Malatya,38.5,38,55.4,87,75,6.93,TR,11/4/2020 9:59
468,Badarpur,24.9,92.6,79.7,89,24,3.56,IN,11/4/2020 9:59
469,Sao Joao Da Barra,-21.64,-41.05,68,88,90,6.93,BR,11/4/2020 9:59
470,Launceston,-41.45,147.17,55.4,50,40,6.93,AU,11/4/2020 9:59
471,Almenara,-16.18,-40.69,66.97,88,100,1.3,BR,11/4/2020 9:59
472,Manzil Kamil,35.62,10.67,69.8,77,84,4.7,TN,11/4/2020 9:59
473,Abonnema,4.71,6.79,78.8,94,75,2.51,NG,11/4/2020 9:59
474,Jumla,29.27,82.18,56.71,37,65,5.26,NP,11/4/2020 9:59
475,Tinskoy,56.15,96.92,28.26,92,99,8.3,RU,11/4/2020 9:59
476,Wanaka,-44.7,169.15,55.4,82,76,5.01,NZ,11/4/2020 9:59
477,Tromso,69.65,18.96,44.6,70,90,35.57,NO,11/4/2020 9:59
478,Aitape,-3.14,142.35,81.34,84,100,4.34,PG,11/4/2020 9:59
479,Hobyo,5.35,48.53,83.64,71,35,15.01,SO,11/4/2020 9:59
480,Pachino,36.72,15.09,71.01,72,0,2.01,IT,11/4/2020 9:59
481,Miyako,39.64,141.95,42.78,65,0,5.99,JP,11/4/2020 9:59
482,Harare,-17.83,31.05,80.01,43,66,10,ZW,11/4/2020 9:59
483,Cravinhos,-21.34,-47.73,60.8,82,0,3.36,BR,11/4/2020 9:59
484,Pacific Grove,36.62,-121.92,46.4,93,40,4.7,US,11/4/2020 9:59
485,Geraldton,-28.77,114.6,73.4,60,48,19.46,AU,11/4/2020 9:59
486,Gat,31.61,34.76,73,54,79,5.01,IL,11/4/2020 9:59
487,San Julian,21.02,-102.17,43.77,87,0,3.65,MX,11/4/2020 9:59
488,Eirunepe,-6.66,-69.87,73.4,87,91,0.58,BR,11/4/2020 9:59
489,Waipawa,-41.41,175.52,66.2,68,84,13.87,NZ,11/4/2020 9:59
490,Cimarron Hills,38.86,-104.7,60.8,22,1,11.41,US,11/4/2020 9:59
491,Honningsvag,70.98,25.97,39.2,69,0,19.46,NO,11/4/2020 9:59
492,Nemuro,43.32,145.57,28.4,79,20,4.7,JP,11/4/2020 9:59
493,Carutapera,-1.2,-46.02,79.77,82,100,4.65,BR,11/4/2020 9:59
494,Smithers,54.78,-127.17,33.8,100,90,2.24,CA,11/4/2020 9:59
495,Havre-Saint-Pierre,50.23,-63.6,15.8,66,1,11.41,CA,11/4/2020 9:59
496,Yar-Sale,66.83,70.83,26.37,99,99,5.44,RU,11/4/2020 9:59
497,Provideniya,64.38,-173.3,21.9,86,60,9.55,RU,11/4/2020 9:59
498,Pisco,-13.7,-76.22,60.01,87,4,3.36,PE,11/4/2020 9:59
499,Churapcha,62,132.43,-7.01,91,87,5.1,RU,11/4/2020 9:59
500,Constitucion,-35.33,-72.42,53.8,68,95,9.26,CL,11/4/2020 9:59
501,Bainbridge,47.63,-122.52,59,93,90,9.17,US,11/4/2020 9:59
502,Atikokan,48.76,-91.62,35.55,92,32,3.8,CA,11/4/2020 9:59
503,Wasilla,61.58,-149.44,8.6,60,1,5.82,US,11/4/2020 9:59
504,Tessalit,20.2,1.01,88.5,13,34,16.35,ML,11/4/2020 9:59
505,Dwarka,22.24,68.97,85.71,41,0,10.8,IN,11/4/2020 9:59
506,Takestan,36.07,49.7,71.6,20,40,6.93,IR,11/4/2020 9:59
507,Bottrop,51.52,6.92,52,93,0,1.99,DE,11/4/2020 9:59
508,Kruisfontein,-34,24.73,73.2,57,100,9.15,ZA,11/4/2020 9:59
509,Carmen,18.63,-91.83,76.46,77,97,13.89,MX,11/4/2020 9:57
510,Yumen,40.28,97.2,47.19,40,1,12.17,CN,11/4/2020 9:59
511,Kon Tum,14.35,108,74.37,74,100,3.94,VN,11/4/2020 9:59
512,Elizabeth City,36.29,-76.25,44.6,87,1,1.07,US,11/4/2020 9:55
513,Biak,-0.91,122.88,79.16,78,94,2.1,ID,11/4/2020 9:59
514,Terrace,54.52,-128.6,37.4,100,90,3.36,CA,11/4/2020 9:55
515,Olafsvik,64.89,-23.71,46.02,94,100,20.49,IS,11/4/2020 9:59
516,Venado Tuerto,-33.75,-61.97,62.01,57,0,11.01,AR,11/4/2020 9:59
517,Yulara,-25.24,130.99,82.4,39,79,24.16,AU,11/4/2020 9:59
518,Tamworth,52.63,-1.7,46,87,0,3.36,GB,11/4/2020 9:59
519,Long Beach,33.77,-118.19,60.8,87,1,2.75,US,11/4/2020 9:56
520,Morden,49.19,-98.1,42.8,55,0,3.36,CA,11/4/2020 9:54
521,Nelson Bay,-32.72,152.15,69.8,73,60,8.05,AU,11/4/2020 9:59
522,Iqaluit,63.75,-68.51,6.8,71,20,17.22,CA,11/4/2020 9:59
523,Tahe,52.33,124.73,18.23,93,43,5.91,CN,11/4/2020 9:59
524,Nanortalik,60.14,-45.24,35.08,84,100,13.49,GL,11/4/2020 9:59
525,Muscat,23.61,58.59,89.6,22,0,9.17,OM,11/4/2020 9:54
526,Nyakahanga,-1.6,31.14,82.45,43,35,4.85,TZ,11/4/2020 9:59
527,Kurilsk,45.23,147.88,38.03,80,99,27.76,RU,11/4/2020 9:59
528,Zeya,53.75,127.27,17.87,90,79,4.99,RU,11/4/2020 9:59
529,Brae,60.4,-1.35,46.4,70,40,17.22,GB,11/4/2020 9:59
530,Khani,41.96,42.96,75.2,41,0,27.51,GE,11/4/2020 9:59
531,Darovskoy,58.77,47.96,38.75,94,100,8.97,RU,11/4/2020 9:59
532,Mandera,3.94,41.87,88.86,48,66,6.53,KE,11/4/2020 9:59
533,Lashio,22.93,97.75,72.36,96,34,2.42,MM,11/4/2020 9:59
534,Zhigansk,66.77,123.37,-2.81,91,92,7.36,RU,11/4/2020 9:59
535,Kabompo,-13.59,24.2,86.09,40,98,10.11,ZM,11/4/2020 9:59
536,Phan Thiet,10.93,108.1,80.15,85,73,4.43,VN,11/4/2020 9:56
537,Sibenik,43.73,15.91,62.6,77,0,3.36,HR,11/4/2020 9:59
538,Weiser,44.25,-116.97,33.8,59,1,1.54,US,11/4/2020 9:59
539,Kapuskasing,49.42,-82.43,30.2,92,96,9.17,CA,11/4/2020 9:59
540,Toamasina,-18.17,49.38,82.4,58,40,9.17,MG,11/4/2020 9:59
541,Inuvik,68.35,-133.72,6.8,77,85,4.7,CA,11/4/2020 9:59
542,Giresun,40.5,38.5,66.2,68,75,3.36,TR,11/4/2020 9:59
543,Maragogi,-9.01,-35.22,79.65,75,56,10.18,BR,11/4/2020 9:59
544,Totness,5.88,-56.32,77.52,89,78,9.24,SR,11/4/2020 9:59
545,Alushta,44.67,34.42,62.37,63,86,8.79,UA,11/4/2020 9:59
546,Koson,39.04,65.58,73.4,13,0,4.7,UZ,11/4/2020 9:59
547,Chatham,51.38,0.53,44.01,94,0,5.46,GB,11/4/2020 9:59
548,Ngaoundere,7.32,13.58,78.8,57,40,6.93,CM,11/4/2020 9:59
549,Otofuke,42.99,143.2,41,44,20,16.11,JP,11/4/2020 9:59
550,Talaya,61.38,152.75,4.14,92,100,5.57,RU,11/4/2020 9:59
551,Wewak,-3.55,143.63,81.28,78,100,2.68,PG,11/4/2020 9:59
552,Tzucacab,20.07,-89.05,71.22,85,97,6.11,MX,11/4/2020 9:59
553,Pativilca,-10.7,-77.78,57.74,90,28,1.81,PE,11/4/2020 9:59
554,Kaka,37.35,59.61,74.44,15,0,7.67,TM,11/4/2020 9:59
555,Yinchuan,38.47,106.27,53.22,34,95,1.1,CN,11/4/2020 9:59
556,Gornopravdinsk,60.05,69.9,37,81,78,11.74,RU,11/4/2020 9:59
557,Puerto Varas,-41.32,-72.99,48.2,100,75,5.82,CL,11/4/2020 9:59
558,Si Sa Ket,14.83,104.33,82,99,46,6.51,TH,11/4/2020 9:59
559,Dhidhdhoo,6.88,73.1,82.63,62,0,0.74,MV,11/4/2020 9:59
560,Adrar,20.5,-10.07,85.15,14,0,8.43,MR,11/4/2020 9:59
561,Black Diamond,47.31,-122,59,100,91,5.06,US,11/4/2020 9:59
562,Hwange,-18.37,26.5,92.66,31,99,12.48,ZW,11/4/2020 9:59
